timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1741797709687,13,HTTP请求,200,,Account Read Thread Group 1-399,text,true,,1652,160,444,444,http://localhost:8080/api/accounts,13,0,2
1741797709689,11,HTTP请求,200,,Account Read Thread Group 1-469,text,true,,1652,160,444,444,http://localhost:8080/api/accounts,11,0,1
1741797709680,20,HTTP请求,200,,Account Read Thread Group 1-400,text,true,,1652,160,444,444,http://localhost:8080/api/accounts,20,0,5
1741797709691,10,HTTP请求,200,,Account Read Thread Group 1-474,text,true,,1652,160,444,444,http://localhost:8080/api/accounts,10,0,2
1741797709684,17,HTTP请求,200,,Account Read Thread Group 1-462,text,true,,1652,160,444,444,http://localhost:8080/api/accounts,17,0,2
1741797709688,13,HTTP请求,200,,Account Read Thread Group 1-466,text,true,,1652,160,444,444,http://localhost:8080/api/accounts,13,0,1
1741797709680,21,HTTP请求,200,,Account Read Thread Group 1-403,text,true,,1652,160,444,444,http://localhost:8080/api/accounts,21,0,4
1741797709688,13,HTTP请求,200,,Account Read Thread Group 1-407,text,true,,1652,160,445,445,http://localhost:8080/api/accounts,13,0,1
1741797709694,7,HTTP请求,200,,Account Read Thread Group 1-477,text,true,,1652,160,445,445,http://localhost:8080/api/accounts,7,0,1
1741797709694,7,HTTP请求,200,,Account Read Thread Group 1-478,text,true,,1652,160,446,446,http://localhost:8080/api/accounts,7,0,1
1741797709422,280,HTTP请求,200,,Account Read Thread Group 1-199,text,true,,1652,160,450,450,http://localhost:8080/api/accounts,280,0,31
1741797709373,329,HTTP请求,200,,Account Read Thread Group 1-138,text,true,,1652,160,450,450,http://localhost:8080/api/accounts,329,0,91
1741797709434,268,HTTP请求,200,,Account Read Thread Group 1-214,text,true,,1652,160,450,450,http://localhost:8080/api/accounts,268,0,30
1741797709397,315,HTTP请求,200,,Account Read Thread Group 1-24,text,true,,1652,160,450,450,http://localhost:8080/api/accounts,315,0,76
1741797709390,312,HTTP请求,200,,Account Read Thread Group 1-183,text,true,,1652,160,450,450,http://localhost:8080/api/accounts,312,0,73
1741797709388,314,HTTP请求,200,,Account Read Thread Group 1-83,text,true,,1652,160,450,450,http://localhost:8080/api/accounts,314,0,65
1741797709396,315,HTTP请求,200,,Account Read Thread Group 1-30,text,true,,1652,160,450,450,http://localhost:8080/api/accounts,315,0,76
1741797709381,331,HTTP请求,200,,Account Read Thread Group 1-11,text,true,,1652,160,452,452,http://localhost:8080/api/accounts,331,0,91
1741797709443,260,HTTP请求,200,,Account Read Thread Group 1-223,text,true,,1652,160,452,452,http://localhost:8080/api/accounts,260,0,20
1741797709694,11,HTTP请求,200,,Account Read Thread Group 1-412,text,true,,1652,160,454,454,http://localhost:8080/api/accounts,11,0,2
1741797709685,23,HTTP请求,200,,Account Read Thread Group 1-465,text,true,,1652,160,458,458,http://localhost:8080/api/accounts,23,0,11
1741797709695,14,HTTP请求,200,,Account Read Thread Group 1-411,text,true,,1652,160,462,462,http://localhost:8080/api/accounts,14,0,9
1741797709703,7,HTTP请求,200,,Account Read Thread Group 1-423,text,true,,1652,160,463,463,http://localhost:8080/api/accounts,7,0,1
1741797709703,8,HTTP请求,200,,Account Read Thread Group 1-441,text,true,,1652,160,467,467,http://localhost:8080/api/accounts,8,0,1
1741797709696,16,HTTP请求,200,,Account Read Thread Group 1-486,text,true,,1652,160,471,471,http://localhost:8080/api/accounts,16,0,8
1741797709700,13,HTTP请求,200,,Account Read Thread Group 1-493,text,true,,1652,160,473,473,http://localhost:8080/api/accounts,13,0,4
1741797709696,17,HTTP请求,200,,Account Read Thread Group 1-415,text,true,,1652,160,477,477,http://localhost:8080/api/accounts,17,0,9
1741797709697,18,HTTP请求,200,,Account Read Thread Group 1-419,text,true,,1652,160,478,478,http://localhost:8080/api/accounts,18,0,9
1741797709696,19,HTTP请求,200,,Account Read Thread Group 1-443,text,true,,1652,160,478,478,http://localhost:8080/api/accounts,19,0,10
1741797709701,15,HTTP请求,200,,Account Read Thread Group 1-494,text,true,,1652,160,478,478,http://localhost:8080/api/accounts,15,0,4
1741797709697,19,HTTP请求,200,,Account Read Thread Group 1-424,text,true,,1652,160,478,478,http://localhost:8080/api/accounts,19,0,9
1741797709697,19,HTTP请求,200,,Account Read Thread Group 1-420,text,true,,1652,160,478,478,http://localhost:8080/api/accounts,19,0,9
1741797709699,17,HTTP请求,200,,Account Read Thread Group 1-432,text,true,,1652,160,479,479,http://localhost:8080/api/accounts,17,0,7
1741797709700,16,HTTP请求,200,,Account Read Thread Group 1-436,text,true,,1652,160,479,479,http://localhost:8080/api/accounts,16,0,6
1741797709702,14,HTTP请求,200,,Account Read Thread Group 1-439,text,true,,1652,160,479,479,http://localhost:8080/api/accounts,14,0,4
1741797709702,15,HTTP请求,200,,Account Read Thread Group 1-324,text,true,,1652,160,479,479,http://localhost:8080/api/accounts,15,0,4
1741797709702,15,HTTP请求,200,,Account Read Thread Group 1-456,text,true,,1652,160,479,479,http://localhost:8080/api/accounts,15,0,4
1741797709702,15,HTTP请求,200,,Account Read Thread Group 1-360,text,true,,1652,160,479,479,http://localhost:8080/api/accounts,15,0,5
1741797709702,15,HTTP请求,200,,Account Read Thread Group 1-356,text,true,,1652,160,479,479,http://localhost:8080/api/accounts,15,0,5
1741797709705,12,HTTP请求,200,,Account Read Thread Group 1-497,text,true,,1652,160,479,479,http://localhost:8080/api/accounts,12,0,2
1741797709703,14,HTTP请求,200,,Account Read Thread Group 1-383,text,true,,1652,160,479,479,http://localhost:8080/api/accounts,14,0,4
1741797709703,14,HTTP请求,200,,Account Read Thread Group 1-380,text,true,,1652,160,479,479,http://localhost:8080/api/accounts,14,0,4
1741797709704,13,HTTP请求,200,,Account Read Thread Group 1-435,text,true,,1652,160,479,479,http://localhost:8080/api/accounts,13,0,4
1741797709698,19,HTTP请求,200,,Account Read Thread Group 1-428,text,true,,1652,160,479,479,http://localhost:8080/api/accounts,18,0,8
1741797709704,13,HTTP请求,200,,Account Read Thread Group 1-343,text,true,,1652,160,479,479,http://localhost:8080/api/accounts,13,0,4
1741797709705,12,HTTP请求,200,,Account Read Thread Group 1-355,text,true,,1652,160,479,479,http://localhost:8080/api/accounts,12,0,3
1741797709704,14,HTTP请求,200,,Account Read Thread Group 1-391,text,true,,1652,160,479,479,http://localhost:8080/api/accounts,14,0,4
1741797709707,11,HTTP请求,200,,Account Read Thread Group 1-363,text,true,,1652,160,479,479,http://localhost:8080/api/accounts,11,0,1
1741797709707,11,HTTP请求,200,,Account Read Thread Group 1-498,text,true,,1652,160,479,479,http://localhost:8080/api/accounts,11,0,1
1741797709707,11,HTTP请求,200,,Account Read Thread Group 1-376,text,true,,1652,160,479,479,http://localhost:8080/api/accounts,11,0,1
1741797709708,10,HTTP请求,200,,Account Read Thread Group 1-332,text,true,,1652,160,479,479,http://localhost:8080/api/accounts,10,0,2
1741797709708,10,HTTP请求,200,,Account Read Thread Group 1-450,text,true,,1652,160,479,479,http://localhost:8080/api/accounts,10,0,2
1741797709709,9,HTTP请求,200,,Account Read Thread Group 1-452,text,true,,1652,160,479,479,http://localhost:8080/api/accounts,9,0,1
1741797709709,10,HTTP请求,200,,Account Read Thread Group 1-417,text,true,,1652,160,480,480,http://localhost:8080/api/accounts,10,0,1
1741797709709,11,HTTP请求,200,,Account Read Thread Group 1-446,text,true,,1652,160,482,482,http://localhost:8080/api/accounts,11,0,1
1741797709394,336,HTTP请求,200,,Account Read Thread Group 1-40,text,true,,1652,160,482,482,http://localhost:8080/api/accounts,335,0,78
1741797709389,332,HTTP请求,200,,Account Read Thread Group 1-106,text,true,,1652,160,482,482,http://localhost:8080/api/accounts,332,0,63
1741797709397,333,HTTP请求,200,,Account Read Thread Group 1-57,text,true,,1652,160,482,482,http://localhost:8080/api/accounts,333,0,75
1741797709709,16,HTTP请求,200,,Account Read Thread Group 1-445,text,true,,1652,160,464,464,http://localhost:8080/api/accounts,16,0,1
1741797709379,349,HTTP请求,200,,Account Read Thread Group 1-173,text,true,,1652,160,464,464,http://localhost:8080/api/accounts,349,0,72
1741797709429,299,HTTP请求,200,,Account Read Thread Group 1-210,text,true,,1652,160,462,462,http://localhost:8080/api/accounts,299,0,22
1741797709391,337,HTTP请求,200,,Account Read Thread Group 1-184,text,true,,1652,160,464,464,http://localhost:8080/api/accounts,337,0,61
1741797709461,267,HTTP请求,200,,Account Read Thread Group 1-237,text,true,,1652,160,464,464,http://localhost:8080/api/accounts,267,0,2
1741797709376,352,HTTP请求,200,,Account Read Thread Group 1-144,text,true,,1652,160,464,464,http://localhost:8080/api/accounts,352,0,75
1741797709420,309,HTTP请求,200,,Account Read Thread Group 1-197,text,true,,1652,160,457,457,http://localhost:8080/api/accounts,309,0,43
1741797709708,24,HTTP请求,200,,Account Read Thread Group 1-501,text,true,,1652,160,407,407,http://localhost:8080/api/accounts,24,0,2
1741797709709,25,HTTP请求,200,,Account Read Thread Group 1-323,text,true,,1652,160,409,409,http://localhost:8080/api/accounts,25,0,3
1741797709709,25,HTTP请求,200,,Account Read Thread Group 1-502,text,true,,1652,160,409,409,http://localhost:8080/api/accounts,25,0,3
1741797709711,23,HTTP请求,200,,Account Read Thread Group 1-427,text,true,,1652,160,409,409,http://localhost:8080/api/accounts,23,0,1
1741797709710,24,HTTP请求,200,,Account Read Thread Group 1-455,text,true,,1652,160,409,409,http://localhost:8080/api/accounts,24,0,2
1741797709711,23,HTTP请求,200,,Account Read Thread Group 1-405,text,true,,1652,160,409,409,http://localhost:8080/api/accounts,23,0,1
1741797709711,24,HTTP请求,200,,Account Read Thread Group 1-421,text,true,,1652,160,409,409,http://localhost:8080/api/accounts,24,0,1
1741797709711,24,HTTP请求,200,,Account Read Thread Group 1-352,text,true,,1652,160,409,409,http://localhost:8080/api/accounts,24,0,2
1741797709712,24,HTTP请求,200,,Account Read Thread Group 1-489,text,true,,1652,160,409,409,http://localhost:8080/api/accounts,24,0,1
1741797709669,20,HTTP请求,200,,Account Read Thread Group 1-447,text,true,,1652,160,403,403,http://localhost:8080/api/accounts,15,0,4
1741797709673,16,HTTP请求,200,,Account Read Thread Group 1-409,text,true,,1652,160,396,396,http://localhost:8080/api/accounts,10,0,0
1741797709670,69,HTTP请求,200,,Account Read Thread Group 1-402,text,true,,1652,160,393,393,http://localhost:8080/api/accounts,13,0,3
1741797709671,68,HTTP请求,200,,Account Read Thread Group 1-406,text,true,,1652,160,393,393,http://localhost:8080/api/accounts,12,0,2
1741797709712,28,HTTP请求,200,,Account Read Thread Group 1-490,text,true,,1652,160,391,391,http://localhost:8080/api/accounts,28,0,1
1741797709667,77,HTTP请求,200,,Account Read Thread Group 1-449,text,true,,1652,160,373,373,http://localhost:8080/api/accounts,13,0,2
1741797709669,74,HTTP请求,200,,Account Read Thread Group 1-398,text,true,,1652,160,373,373,http://localhost:8080/api/accounts,11,0,1
1741797709397,357,HTTP请求,200,,Account Read Thread Group 1-55,text,true,,1652,160,373,373,http://localhost:8080/api/accounts,357,0,67
1741797709410,335,HTTP请求,200,,Account Read Thread Group 1-190,text,true,,1652,160,373,373,http://localhost:8080/api/accounts,335,0,45
1741797709389,356,HTTP请求,200,,Account Read Thread Group 1-74,text,true,,1652,160,373,373,http://localhost:8080/api/accounts,356,0,66
1741797709434,311,HTTP请求,200,,Account Read Thread Group 1-208,text,true,,1652,160,373,373,http://localhost:8080/api/accounts,311,0,18
1741797709384,361,HTTP请求,200,,Account Read Thread Group 1-140,text,true,,1652,160,372,372,http://localhost:8080/api/accounts,361,0,70
1741797709389,356,HTTP请求,200,,Account Read Thread Group 1-81,text,true,,1652,160,373,373,http://localhost:8080/api/accounts,356,0,64
1741797709388,357,HTTP请求,200,,Account Read Thread Group 1-76,text,true,,1652,160,372,372,http://localhost:8080/api/accounts,357,0,65
1741797709439,306,HTTP请求,200,,Account Read Thread Group 1-215,text,true,,1652,160,373,373,http://localhost:8080/api/accounts,306,0,15
1741797709373,372,HTTP请求,200,,Account Read Thread Group 1-153,text,true,,1652,160,371,371,http://localhost:8080/api/accounts,372,0,81
1741797709388,357,HTTP请求,200,,Account Read Thread Group 1-85,text,true,,1652,160,371,371,http://localhost:8080/api/accounts,357,0,63
1741797709385,369,HTTP请求,200,,Account Read Thread Group 1-7,text,true,,1652,160,371,371,http://localhost:8080/api/accounts,369,0,78
1741797709667,78,HTTP请求,200,,Account Read Thread Group 1-448,text,true,,1652,160,371,371,http://localhost:8080/api/accounts,13,0,1
1741797709396,358,HTTP请求,200,,Account Read Thread Group 1-71,text,true,,1652,160,371,371,http://localhost:8080/api/accounts,358,0,67
1741797709667,78,HTTP请求,200,,Account Read Thread Group 1-444,text,true,,1652,160,371,371,http://localhost:8080/api/accounts,15,0,6
1741797709593,153,HTTP请求,200,,Account Read Thread Group 1-373,text,true,,1652,160,369,369,http://localhost:8080/api/accounts,153,0,1
1741797709670,75,HTTP请求,200,,Account Read Thread Group 1-401,text,true,,1652,160,368,368,http://localhost:8080/api/accounts,11,0,1
1741797709712,36,HTTP请求,200,,Account Read Thread Group 1-347,text,true,,1652,160,366,366,http://localhost:8080/api/accounts,36,0,1
1741797709712,36,HTTP请求,200,,Account Read Thread Group 1-482,text,true,,1652,160,366,366,http://localhost:8080/api/accounts,35,0,1
1741797709714,34,HTTP请求,200,,Account Read Thread Group 1-433,text,true,,1652,160,366,366,http://localhost:8080/api/accounts,34,0,1
1741797709715,34,HTTP请求,200,,Account Read Thread Group 1-461,text,true,,1652,160,364,364,http://localhost:8080/api/accounts,34,0,1
1741797709714,35,HTTP请求,200,,Account Read Thread Group 1-505,text,true,,1652,160,363,363,http://localhost:8080/api/accounts,35,0,3
1741797709719,30,HTTP请求,200,,Account Read Thread Group 1-336,text,true,,1652,160,362,362,http://localhost:8080/api/accounts,30,0,1
1741797709719,31,HTTP请求,200,,Account Read Thread Group 1-379,text,true,,1652,160,362,362,http://localhost:8080/api/accounts,31,0,1
1741797709719,31,HTTP请求,200,,Account Read Thread Group 1-458,text,true,,1652,160,362,362,http://localhost:8080/api/accounts,31,0,1
1741797709715,36,HTTP请求,200,,Account Read Thread Group 1-395,text,true,,1652,160,360,360,http://localhost:8080/api/accounts,36,0,4
1741797709577,175,HTTP请求,200,,Account Read Thread Group 1-365,text,true,,1652,160,359,359,http://localhost:8080/api/accounts,175,0,2
1741797709718,34,HTTP请求,200,,Account Read Thread Group 1-388,text,true,,1652,160,354,354,http://localhost:8080/api/accounts,34,0,2
1741797709614,139,HTTP请求,200,,Account Read Thread Group 1-393,text,true,,1652,160,354,354,http://localhost:8080/api/accounts,139,0,1
1741797709568,185,HTTP请求,200,,Account Read Thread Group 1-345,text,true,,1652,160,353,353,http://localhost:8080/api/accounts,185,0,2
1741797709720,35,HTTP请求,200,,Account Read Thread Group 1-437,text,true,,1652,160,347,347,http://localhost:8080/api/accounts,34,0,2
1741797709720,36,HTTP请求,200,,Account Read Thread Group 1-364,text,true,,1652,160,343,343,http://localhost:8080/api/accounts,36,0,2
1741797709722,36,HTTP请求,200,,Account Read Thread Group 1-440,text,true,,1652,160,343,343,http://localhost:8080/api/accounts,36,0,1
1741797709724,36,HTTP请求,200,,Account Read Thread Group 1-485,text,true,,1652,160,343,343,http://localhost:8080/api/accounts,36,0,3
1741797709612,150,HTTP请求,200,,Account Read Thread Group 1-315,text,true,,1652,160,337,337,http://localhost:8080/api/accounts,150,0,1
1741797709722,41,HTTP请求,200,,Account Read Thread Group 1-348,text,true,,1652,160,338,338,http://localhost:8080/api/accounts,41,0,0
1741797709610,152,HTTP请求,200,,Account Read Thread Group 1-312,text,true,,1652,160,337,337,http://localhost:8080/api/accounts,152,0,1
1741797709735,30,HTTP请求,200,,Account Read Thread Group 1-506,text,true,,1652,160,339,339,http://localhost:8080/api/accounts,29,0,1
1741797709612,154,HTTP请求,200,,Account Read Thread Group 1-316,text,true,,1652,160,336,336,http://localhost:8080/api/accounts,154,0,1
1741797709612,154,HTTP请求,200,,Account Read Thread Group 1-394,text,true,,1652,160,336,336,http://localhost:8080/api/accounts,154,0,1
1741797709611,156,HTTP请求,200,,Account Read Thread Group 1-397,text,true,,1652,160,335,335,http://localhost:8080/api/accounts,155,0,1
1741797709734,33,HTTP请求,200,,Account Read Thread Group 1-472,text,true,,1652,160,335,335,http://localhost:8080/api/accounts,33,0,2
1741797709605,162,HTTP请求,200,,Account Read Thread Group 1-382,text,true,,1652,160,333,333,http://localhost:8080/api/accounts,162,0,4
1741797709608,160,HTTP请求,200,,Account Read Thread Group 1-389,text,true,,1652,160,331,331,http://localhost:8080/api/accounts,160,0,1
1741797709743,26,HTTP请求,200,,Account Read Thread Group 1-460,text,true,,1652,160,330,330,http://localhost:8080/api/accounts,25,0,3
1741797709724,45,HTTP请求,200,,Account Read Thread Group 1-509,text,true,,1652,160,329,329,http://localhost:8080/api/accounts,43,0,3
1741797709603,167,HTTP请求,200,,Account Read Thread Group 1-304,text,true,,1652,160,327,327,http://localhost:8080/api/accounts,167,0,3
1741797709608,162,HTTP请求,200,,Account Read Thread Group 1-303,text,true,,1652,160,327,327,http://localhost:8080/api/accounts,162,0,1
1741797709607,163,HTTP请求,200,,Account Read Thread Group 1-311,text,true,,1652,160,327,327,http://localhost:8080/api/accounts,163,0,1
1741797709757,15,HTTP请求,200,,Account Read Thread Group 1-513,text,true,,1652,160,327,327,http://localhost:8080/api/accounts,14,0,2
